https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.able.TestBasicAble.testInsert,OD,,,https://github.com/TestingResearchIllinois/idoft/issues/90
https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.country.TestInsertSelective.testDynamicInsertSelective,OD-Vic,,,https://github.com/TestingResearchIllinois/idoft/issues/90
https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.country.TestInsertSelective.testDynamicInsertSelectiveNull,OD-Vic,,,https://github.com/TestingResearchIllinois/idoft/issues/90
https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.country.TestSelectAll.testDynamicSelectPage,OD-Vic,,,https://github.com/TestingResearchIllinois/idoft/issues/90
https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.country.TestSelectAll.testDynamicSelectPage2,OD-Vic,,,https://github.com/TestingResearchIllinois/idoft/issues/90
https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.country.TestSelectByPrimaryKey.testDynamicSelectByPrimaryKey,OD-Vic,,,https://github.com/TestingResearchIllinois/idoft/issues/90
https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.country.TestSelectByPrimaryKey.testDynamicSelectByPrimaryKey2,OD-Vic,,,https://github.com/TestingResearchIllinois/idoft/issues/90
https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.country.TestSelectByPrimaryKey.testSelectByPrimaryKeyMap,OD-Vic,,,https://github.com/TestingResearchIllinois/idoft/issues/90
https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.country.TestSelectCount.testDynamicSelect,OD-Vic,,,https://github.com/TestingResearchIllinois/idoft/issues/90
https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.country.TestSelectCount.testDynamicSelectAllByNull,OD-Vic,,,https://github.com/TestingResearchIllinois/idoft/issues/90
https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.country.TestSelectCount.testDynamicSelectCount,OD-Vic,,,https://github.com/TestingResearchIllinois/idoft/issues/90
https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.country.TestSelectOne.testDynamicSelect,OD-Vic,,,https://github.com/TestingResearchIllinois/idoft/issues/90
https://github.com/abel533/Mapper,3c0b3307011fad53f811e08d05147d94fc6c0d67,base,tk.mybatis.mapper.test.country.TestSelectOne.testDynamicSelectAll,OD-Vic,,,https://github.com/TestingResearchIllinois/idoft/issues/90
