https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient,org.apache.hadoop.mapred.TestClusterMRNotification.testMR,NIO,,,https://github.com/TestingResearchIllinois/idoft/issues/409
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core,org.apache.hadoop.mapred.TestMapTask.testShufflePermissions,NIO,,,https://github.com/TestingResearchIllinois/idoft/issues/411
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient,org.apache.hadoop.mapred.TestOldCombinerGrouping.testCombiner,NIO,,,https://github.com/TestingResearchIllinois/idoft/issues/411
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient,org.apache.hadoop.mapreduce.TestNewCombinerGrouping.testCombiner,NIO,,,https://github.com/TestingResearchIllinois/idoft/issues/411
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app,org.apache.hadoop.mapreduce.v2.app.webapp.TestAppController.testAttempts,NIO,,,https://github.com/TestingResearchIllinois/idoft/issues/411
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient,org.apache.hadoop.mapreduce.v2.TestMRJobsWithHistoryService.testJobHistoryData,NIO,,,https://github.com/TestingResearchIllinois/idoft/issues/411
https://github.com/apache/hbase,801fc05e9c082ab12c7c1207087d3667ab162d1a,hbase-server,org.apache.hadoop.hbase.io.TestMetricsIO.testMetrics,NIO,,,
https://github.com/apache/hbase,801fc05e9c082ab12c7c1207087d3667ab162d1a,hbase-server,org.apache.hadoop.hbase.ipc.TestRpcMetrics.testSourceMethods,NIO,,,https://github.com/TestingResearchIllinois/idoft/issues/411
https://github.com/apache/hbase,801fc05e9c082ab12c7c1207087d3667ab162d1a,hbase-server,org.apache.hadoop.hbase.regionserver.TestMetricsHeapMemoryManager.testCounter,NIO,,,https://github.com/TestingResearchIllinois/idoft/issues/411
https://github.com/apache/hbase,801fc05e9c082ab12c7c1207087d3667ab162d1a,hbase-server,org.apache.hadoop.hbase.regionserver.TestMetricsTableAggregate.testCompaction,NIO,,,https://github.com/TestingResearchIllinois/idoft/issues/411
https://github.com/apache/hbase,801fc05e9c082ab12c7c1207087d3667ab162d1a,hbase-server,org.apache.hadoop.hbase.regionserver.TestMetricsTableAggregate.testFlush,NIO,,,https://github.com/TestingResearchIllinois/idoft/issues/411
https://github.com/apache/hbase,801fc05e9c082ab12c7c1207087d3667ab162d1a,hbase-server,org.apache.hadoop.hbase.util.TestCompressionTest.testExceptionCaching,NIO,,,
https://github.com/apache/hbase,801fc05e9c082ab12c7c1207087d3667ab162d1a,hbase-server,org.apache.hadoop.hbase.util.TestFSUtils.testDFSHedgedReadMetrics,NIO,,,
https://github.com/spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot,org.springframework.boot.web.servlet.DelegatingFilterProxyRegistrationBeanTests.initShouldNotCauseEarlyInitialization,NIO,,,https://github.com/TestingResearchIllinois/idoft/issues/411;https://github.com/spring-projects/spring-boot/issues/38630
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,webservices/server-integration,org.jboss.as.webservices.dmr.WebservicesSubsystemRuntimeTestCase.testSubsystem,NIO,,,
